uri,count(*)
http://acm.rkbexplorer.com/ontologies/acm#D.3.2.9,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.10,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.11,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.12,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.13,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.14,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.15,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.7,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.8,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.3.9,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.10,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.11,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.7,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.8,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.4.9,27
http://acm.rkbexplorer.com/ontologies/acm#D.3.m,27
http://acm.rkbexplorer.com/ontologies/acm#D.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.1.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.7,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.2.8,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.4.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.5.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.5.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.5.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.5.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.6.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.7,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.7.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.7.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.7.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.7.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.7.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.4,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.5,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.8.6,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.9,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.9.0,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.9.1,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.9.2,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.9.3,27
http://acm.rkbexplorer.com/ontologies/acm#D.4.m,27
http://acm.rkbexplorer.com/ontologies/acm#D.m,27
http://acm.rkbexplorer.com/ontologies/acm#D.m.0,27
http://acm.rkbexplorer.com/ontologies/acm#E,27
http://acm.rkbexplorer.com/ontologies/acm#E.0,27
http://acm.rkbexplorer.com/ontologies/acm#E.1,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.5,27
http://acm.rkbexplorer.com/ontologies/acm#E.1.6,27
http://acm.rkbexplorer.com/ontologies/acm#E.2,27
http://acm.rkbexplorer.com/ontologies/acm#E.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#E.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#E.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#E.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#E.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#E.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#E.3,27
http://acm.rkbexplorer.com/ontologies/acm#E.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#E.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#E.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#E.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#E.4,27
http://acm.rkbexplorer.com/ontologies/acm#E.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#E.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#E.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#E.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#E.5,27
http://acm.rkbexplorer.com/ontologies/acm#E.5.0,27
http://acm.rkbexplorer.com/ontologies/acm#E.5.1,27
http://acm.rkbexplorer.com/ontologies/acm#E.5.2,27
http://acm.rkbexplorer.com/ontologies/acm#E.5.3,27
http://acm.rkbexplorer.com/ontologies/acm#E.m,27
http://acm.rkbexplorer.com/ontologies/acm#F,27
http://acm.rkbexplorer.com/ontologies/acm#F.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.1.5,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.2.6,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.1.m,27
http://acm.rkbexplorer.com/ontologies/acm#F.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.2.6,27
http://acm.rkbexplorer.com/ontologies/acm#F.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.1.5,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.3.m,27
http://acm.rkbexplorer.com/ontologies/acm#F.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.10,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.5,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.6,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.7,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.8,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.1.9,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#F.4.m,27
http://acm.rkbexplorer.com/ontologies/acm#F.m,27
http://acm.rkbexplorer.com/ontologies/acm#G,27
http://acm.rkbexplorer.com/ontologies/acm#G.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.0.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.10,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.10,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.11,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.2.9,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.3.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.4.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.5.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.10,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.11,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.6.9,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.7.9,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.10,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.11,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.8.9,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.9,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.9.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.9.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.9.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.9.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.1.m,27
http://acm.rkbexplorer.com/ontologies/acm#G.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.1.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.1.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.2.m,27
http://acm.rkbexplorer.com/ontologies/acm#G.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.10,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.11,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.12,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.13,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.14,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.15,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.16,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.17,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.3.9,27
http://acm.rkbexplorer.com/ontologies/acm#G.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.4,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.5,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.6,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.7,27
http://acm.rkbexplorer.com/ontologies/acm#G.4.8,27
http://acm.rkbexplorer.com/ontologies/acm#G.m,27
http://acm.rkbexplorer.com/ontologies/acm#G.m.0,27
http://acm.rkbexplorer.com/ontologies/acm#H,27
http://acm.rkbexplorer.com/ontologies/acm#H.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.1.m,27
http://acm.rkbexplorer.com/ontologies/acm#H.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.0.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.1.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.1.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.1.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.2.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.2.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.2.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.3,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.3.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.3.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.3.3,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.3.4,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.3,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.4,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.5,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.6,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.7,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.8,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.4.9,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.5,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.5.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.5.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.6,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.7,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.7.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.7.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.7.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.7.3,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.8,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.8.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.8.1,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.8.2,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.8.3,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.8.4,27
http://acm.rkbexplorer.com/ontologies/acm#H.2.m,27
http://acm.rkbexplorer.com/ontologies/acm#H.3,27
http://acm.rkbexplorer.com/ontologies/acm#H.3.0,27
http://acm.rkbexplorer.com/ontologies/acm#H.3.1,27
